age,days_since_last_login,avg_time_spent,avg_transaction_value,points_in_wallet,joining_day,joining_month,joining_year,last_visit_time_hour,last_visit_time_minutes,last_visit_time_seconds,gender_M,gender_Unknown,region_category_Town,region_category_Village,membership_category_Gold Membership,membership_category_No Membership,membership_category_Platinum Membership,membership_category_Premium Membership,membership_category_Silver Membership,joined_through_referral_No,joined_through_referral_Yes,preferred_offer_types_Gift Vouchers/Coupons,preferred_offer_types_Without Offers,medium_of_operation_Both,medium_of_operation_Desktop,medium_of_operation_Smartphone,internet_option_Mobile_Data,internet_option_Wi-Fi,used_special_discount_Yes,offer_application_preference_Yes,past_complaint_Yes,feedback_Poor Customer Service,feedback_Poor Product Quality,feedback_Poor Website,feedback_Products always in Stock,feedback_Quality Customer Care,feedback_Reasonable Price,feedback_Too many ads,feedback_User Friendly Website
71,151,1.6992710358686436,560.3643488538276,397.72523809169303,4,11,2020,0,49,29,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1
64,247,41.36217828979832,67.8472240403427,307.22464766799266,28,9,2015,2,31,18,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0
23,127,49.84897297044416,272.7747637019126,295.19616035371587,8,12,2022,4,18,31,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1
56,183,13.550027936794647,950.2723327531387,115.78962397187593,27,12,2016,7,29,25,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0
79,57,54.45320630504514,935.8469283626554,427.54872026717254,19,9,2016,9,8,42,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0
25,318,57.27935436432898,724.6305765860803,249.63766541512334,12,11,2019,21,9,10,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
51,7,87.88334462808263,355.27695731420823,415.7437756919136,9,9,2020,1,51,24,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0
40,188,90.35222696598183,829.7458911897488,303.5079090909132,15,5,2021,7,58,46,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1
46,232,86.58158330088952,462.83688524066014,37.48226874739136,1,11,2020,4,21,10,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1
76,341,81.08437797741632,567.979355343275,457.58411104306407,22,2,2023,3,7,12,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
23,172,63.80507389609949,185.73905581840873,261.3623596349157,3,10,2022,19,21,4,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0
53,234,18.64692150017919,405.6591909168357,467.6497796431518,28,12,2024,17,36,9,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1
76,66,35.58530899204903,357.8250067403935,230.38029255855662,17,2,2016,2,11,14,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1
55,38,57.8406482696696,50.59433872703023,451.53262387561625,22,9,2017,17,48,3,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
72,99,46.93153971359088,966.1225805261338,299.9697229183262,25,5,2016,13,56,50,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1
27,308,84.19126855850574,549.4798942272613,248.66134913459948,6,5,2019,2,35,35,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0
35,221,44.904639135482974,728.80335445867,90.94798856618725,10,1,2024,18,35,33,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0
56,2,89.32150212885989,99.07157317322074,177.8974331267301,18,8,2019,0,46,45,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0
40,91,59.9178342869988,350.48880517860533,296.53830114225366,22,6,2015,9,22,39,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1
29,36,9.300269470841167,877.9420077389609,412.5167601730618,19,4,2024,12,18,12,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0
27,16,7.91914635564162,404.13211182642397,127.90886459287492,10,9,2022,10,57,18,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0
38,308,51.18983563532599,668.2224349967552,43.85901526223002,26,8,2021,23,36,34,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0
64,121,91.45448211347183,491.31022984836073,427.0475454611881,13,7,2016,23,49,37,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0
43,52,56.59593530213748,947.7991788953038,272.37735626788657,11,2,2017,19,53,3,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0
77,308,86.23536321451743,397.9455561443051,361.13613439849104,24,11,2016,10,58,56,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0
32,191,51.58061919908787,283.68651384431433,331.8923782968201,10,9,2016,9,36,42,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
55,8,55.20979944645694,316.3611312576986,440.6815145831363,20,1,2020,13,0,15,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
41,135,91.3080645505224,312.87191892191424,158.079209880718,3,7,2022,12,42,25,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0
51,31,20.035514483848434,853.0891358620104,314.8010037667286,21,3,2020,8,17,2,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0
69,349,77.86103070329116,928.0443256920706,169.01670316052147,9,12,2018,5,49,47,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
74,166,34.40302374481475,523.9360624236795,162.60665631257783,5,11,2022,23,50,9,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0
24,220,90.96842271536849,753.6597653878468,76.07264802785241,10,1,2018,0,28,32,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1
32,61,16.3384454697949,645.6452855648052,17.872617116826973,23,6,2019,16,41,41,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
51,250,86.96631377556626,836.002526078218,181.0544000229569,16,3,2024,10,23,40,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0
52,139,4.920068173253332,519.3630228395114,149.8624656603877,11,4,2022,18,28,45,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1
41,240,51.97087510538679,57.248726796810516,31.710859145536286,21,12,2022,10,33,46,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
76,314,96.1057684813862,407.7133651865165,417.8578295909974,18,7,2021,22,21,20,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1
58,84,37.286214686835535,644.086918814952,450.3550526616892,16,11,2016,1,20,19,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0
25,133,17.685580919943305,521.6324367022505,197.4995217678256,9,12,2024,16,34,13,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
42,302,70.25969099204485,815.8459582901985,281.40697534809703,20,8,2019,12,58,20,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1
50,211,78.93648397713858,392.0504121125586,305.6841920763731,29,1,2019,8,22,25,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
36,364,22.44381365801246,453.1738012592842,487.50915939822255,16,10,2017,19,6,11,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0
26,125,60.41049245010679,593.2321960266733,320.3991057524617,19,8,2024,19,27,17,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
18,196,62.36487748093248,943.5215668585766,488.1819493493442,21,7,2019,3,25,36,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0
79,35,24.38818796014342,605.8375427916324,90.49456619732716,17,11,2015,9,2,8,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0
74,246,35.79421477795095,320.9703488788913,320.6165130057511,27,9,2015,21,12,59,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0
41,115,50.743372386640445,914.764583019655,202.3553303436234,18,5,2024,19,23,32,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
64,154,74.20707582892143,605.3364000987842,31.91125830588287,16,10,2019,1,37,44,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1
67,193,49.78355097026369,330.31001709544853,326.3680838718836,22,12,2024,23,29,36,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0
75,143,11.769384249770525,453.5097428528324,230.37816749291284,8,5,2020,7,29,24,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1
45,215,6.348666079006023,798.6455106141859,73.47581092582439,13,6,2015,16,45,50,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0
71,91,53.634983460482864,916.4202429544063,359.0260142293032,13,8,2023,21,14,2,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
53,200,22.42007840991328,173.15266536370984,431.96407595306033,14,10,2019,14,10,37,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
55,296,23.67900654766469,119.32266381680797,34.030781334619675,3,3,2019,0,16,6,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0
65,171,49.595901445866176,640.2141510440972,399.29609465954826,1,4,2024,2,40,58,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0
39,198,47.68168033016639,196.58591447215647,49.69368497212556,19,7,2023,22,34,48,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1
44,333,87.26794438059277,838.5578583221123,368.4547526022308,6,2,2018,20,28,22,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1
53,27,66.98488978238437,592.3365644464112,195.71164536671316,8,9,2023,12,34,7,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1
46,15,82.33357066273865,879.5156615153822,288.78374747118596,22,5,2023,21,9,43,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
59,293,37.268798183051345,591.2055881993454,89.82536218484533,17,12,2022,1,18,40,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1
56,81,64.71747183343012,670.2356176558059,147.2821728176445,9,5,2017,7,52,59,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0
20,171,11.524009630906729,985.9759598274842,345.33181599011976,10,12,2017,10,12,13,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1
28,181,64.33441797669154,25.456312621686394,341.4805878070404,4,12,2020,22,54,39,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1
26,54,53.29375896161806,769.7530644584697,217.8588271978752,15,5,2019,15,44,11,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1
74,217,11.030666135552357,861.8242504860082,393.4764599359546,29,11,2015,22,3,38,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1
18,338,78.0054088400285,938.8344775610454,165.87164171730333,22,5,2022,12,53,42,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0
69,106,82.06188056268262,955.6466579308209,486.73283330655465,12,4,2024,19,38,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
54,56,87.17909383352554,934.9392433200276,388.18858878742896,15,11,2024,3,16,19,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0
70,177,33.09560676716668,936.8984812930827,353.0349606769712,19,9,2024,3,5,28,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
51,35,55.12246283268931,420.6940267891473,130.1748911985806,24,7,2019,11,13,52,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
33,183,22.375087462098712,102.3637955079245,370.6711094740427,16,6,2019,11,17,56,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1
62,218,97.69817956539929,373.6166406164348,142.57883417714572,4,12,2015,14,1,4,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1
33,155,25.730604622891242,582.9967378781204,35.69935485835113,29,10,2015,14,6,19,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1
55,215,65.65073004460372,794.3917201959005,208.8108953255345,15,11,2015,6,40,31,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0
37,207,13.28872678168065,360.6988060070855,50.600753511770456,8,4,2021,23,22,14,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0
39,180,11.160116649154954,253.28361459973135,21.3742644293749,19,3,2024,4,38,18,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0
27,247,4.79406014064501,727.4007475110913,10.023864690045404,24,6,2021,17,3,59,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1
61,350,10.180930142369217,973.1569925299314,247.50285670015842,11,7,2019,10,54,9,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1
19,77,40.87986324890383,625.8598660481052,208.15605763819434,6,6,2017,23,40,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1
63,304,23.16337327064934,214.81043223707067,468.48028741677973,27,7,2015,20,39,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0
23,339,56.1536891773579,537.3141994123548,309.42914856145995,8,2,2015,5,10,32,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1
64,103,72.60919974091986,424.3466456729557,161.03344716182949,26,1,2020,18,15,3,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0
27,179,99.15502508679255,599.8897271758435,365.20541814746895,8,3,2022,10,6,36,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1
62,269,26.21753706810642,549.0406024695404,36.17032207181264,12,11,2024,7,59,31,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0
23,121,32.47456868481322,819.689165499485,229.10220861910952,17,7,2022,12,24,12,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1
63,230,69.43930225608493,694.4491396625651,426.6096618513619,7,3,2023,18,22,43,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1
31,77,11.363893403302331,653.8502352606823,209.046466319316,25,6,2017,10,24,59,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0
38,333,60.70015754419245,442.1275899548277,301.9631010380839,1,1,2023,14,23,34,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1
31,5,90.2884349090724,98.88130954612598,454.42232309257327,31,12,2016,8,11,31,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1
51,327,88.04842215476206,36.34845205665402,345.8306785185788,25,4,2015,8,4,28,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1
29,361,60.266317435941055,257.26136423910634,208.44102468770552,18,6,2015,22,6,20,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
78,219,89.45509072216763,755.5378150617838,463.2925493721892,13,8,2017,16,57,59,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1
31,96,9.734160150878665,811.0633793366418,426.92765316186274,20,12,2021,8,35,33,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0
35,22,82.55132327605672,732.0868712744402,288.35411061371883,3,2,2016,15,58,7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
66,223,88.80518037198497,592.3343511667471,89.86673025608172,19,2,2023,7,54,47,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1
31,278,19.28265592678109,119.92697430067625,73.44065542412376,17,6,2016,17,26,15,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0
39,194,96.29736402333482,211.35564375733452,75.9904511987054,26,11,2024,2,1,57,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1
37,122,49.3271342397607,961.2448358734013,58.19864515597173,13,5,2020,10,44,11,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1
20,245,71.68929536294193,961.9923835077185,435.8823294974062,17,8,2019,12,40,12,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1
33,253,36.38661734981294,694.1839053740989,400.8021905268538,28,7,2023,20,55,35,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0
48,171,12.292035069931783,844.5254436571973,404.96324331633804,14,6,2022,11,38,52,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0
43,59,41.09666396198962,31.47772976577671,105.28561810277992,7,1,2017,3,55,58,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0
35,128,97.73672834836859,576.5420908585306,19.097899839993605,23,2,2023,17,51,11,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1
63,287,33.69519333090754,949.0339666335202,235.92482447840968,14,9,2022,14,31,57,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0
29,297,24.8936616431947,634.1182635129396,301.46926370894175,17,5,2020,4,33,51,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1
56,121,11.240948267832009,462.26404354239946,409.64031468364874,20,12,2017,16,2,59,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0
54,176,76.18652324013988,663.8528393993066,274.812277379343,19,4,2018,20,26,39,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0
58,339,96.19382618282037,204.03458911684922,99.5808808779019,28,2,2018,3,21,56,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1
21,327,35.03725991393426,391.92278326244116,41.86122005205334,1,3,2021,1,46,52,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0
79,147,93.5444137342581,446.69659443654535,107.82871987983094,10,10,2017,11,9,27,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0
66,242,62.02239547513076,224.75235397986128,335.98673539552806,7,2,2015,23,45,34,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1
19,268,62.60636933644828,21.062570312898025,149.8794675603492,4,4,2015,22,44,25,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1
20,279,81.51922715588582,495.7836934099015,134.66034149248074,15,12,2015,1,50,20,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0
35,106,26.122729901902034,324.3548373291971,314.0148760574154,18,8,2016,12,10,4,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
22,281,16.671659775174316,228.52529573369182,40.759110425671594,22,12,2018,1,28,14,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0
71,94,73.23396339586178,122.94235021322774,430.8317973106527,22,4,2015,21,43,33,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0
37,220,85.93515140146879,358.6737171419112,303.9917062489979,26,3,2024,11,55,42,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0
62,25,39.565302580824856,419.1269694782621,328.7157429952706,22,1,2020,4,17,50,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0
20,361,34.32702347561882,492.80852903973096,110.97645365841163,16,7,2017,12,26,17,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
77,250,24.45488834452218,795.2210755689513,493.8993149470734,12,11,2016,16,22,22,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1
40,260,55.99433526053011,557.9367867314522,0.4970606302866498,27,3,2023,17,40,33,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1
50,165,90.39570683687352,103.3708661523679,106.72812548855765,13,11,2019,5,54,47,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1
64,182,39.63579459354047,618.4291743106729,33.87082875082953,20,5,2018,13,4,5,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
42,159,32.18506531951736,158.81116827367495,217.65102956990918,27,2,2021,14,50,47,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1
55,25,77.66138537675755,835.9775665409705,203.48011709885776,31,12,2024,22,3,58,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0
70,214,29.462812841566343,94.00835120834415,113.24143271287551,10,11,2022,18,42,52,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1
64,26,35.072822650878756,147.50209555136664,64.25902943376299,5,3,2022,16,54,47,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1
65,87,99.0149710832248,746.6267687042237,290.64854130564254,22,6,2020,11,4,59,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
45,212,55.600905941073876,753.3776270737038,408.76287340032974,26,5,2024,11,11,5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1
26,282,88.74097351298055,681.0214416989515,6.465574892125625,29,4,2018,6,22,17,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
18,62,74.86800811813734,415.45928132199316,390.4455940028496,16,12,2023,4,12,40,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
67,359,96.45970322318865,270.747611084304,94.77120639873665,16,2,2016,18,48,55,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1
65,99,2.3005203124337545,389.53591857217987,400.5870508753577,14,2,2018,9,8,29,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0
34,79,69.44456858563967,986.1830783288311,360.3301774986073,18,4,2024,22,6,6,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0
50,46,74.59232803616213,357.84804070932967,151.80526629762454,20,1,2024,18,7,41,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0
74,221,34.09088768710099,814.6204944397217,95.06820100243596,27,10,2019,7,28,21,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1
36,154,89.34756920725266,743.0317853644276,101.4197787006344,29,11,2016,18,26,6,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0
